date,cash_type,card,money,coffee_name,time,year,month,day_of_week,hour,time_period,price_tier
2024-07-18,card,ANON-0000-0000-0009,32.82,Latte,19:30:50.562,2024,7,Thursday,19,Evening,Medium
2024-07-18,card,ANON-0000-0000-0383,32.82,Hot Chocolate,21:19:41.814,2024,7,Thursday,21,Evening,Medium
2024-07-18,card,ANON-0000-0000-0383,32.82,Latte,21:21:59.855,2024,7,Thursday,21,Evening,Medium
2024-07-18,card,ANON-0000-0000-0384,32.82,Latte,21:46:18.674,2024,7,Thursday,21,Evening,Medium
2024-07-19,card,ANON-0000-0000-0375,23.02,Americano,11:03:02.341,2024,7,Friday,11,Morning,Low
2024-07-19,card,ANON-0000-0000-0385,27.92,Americano with Milk,11:16:20.509,2024,7,Friday,11,Morning,Low
2024-07-19,card,ANON-0000-0000-0386,32.82,Latte,12:58:37.561,2024,7,Friday,12,Afternoon,Medium
2024-07-19,card,ANON-0000-0000-0386,27.92,Americano with Milk,12:59:55.383,2024,7,Friday,12,Afternoon,Low
2024-07-19,card,ANON-0000-0000-0384,32.82,Latte,14:09:20.716,2024,7,Friday,14,Afternoon,Medium
2024-07-19,card,ANON-0000-0000-0384,32.82,Cocoa,14:11:22.105,2024,7,Friday,14,Afternoon,Medium
2024-07-19,card,ANON-0000-0000-0384,32.82,Latte,16:36:19.272,2024,7,Friday,16,Afternoon,Medium
2024-07-19,card,ANON-0000-0000-0384,32.82,Latte,16:37:35.808,2024,7,Friday,16,Afternoon,Medium
2024-07-20,card,ANON-0000-0000-0387,23.02,Americano,08:05:44.469,2024,7,Saturday,8,Morning,Low
2024-07-20,card,ANON-0000-0000-0387,32.82,Latte,08:06:48.685,2024,7,Saturday,8,Morning,Medium
2024-07-20,card,ANON-0000-0000-0387,23.02,Americano,08:07:51.433,2024,7,Saturday,8,Morning,Low
2024-07-20,card,ANON-0000-0000-0388,32.82,Latte,09:00:53.605,2024,7,Saturday,9,Morning,Medium
2024-07-20,card,ANON-0000-0000-0389,32.82,Latte,09:02:27.848,2024,7,Saturday,9,Morning,Medium
2024-07-20,card,ANON-0000-0000-0390,23.02,Americano,10:39:21.044,2024,7,Saturday,10,Morning,Low
2024-07-20,card,ANON-0000-0000-0391,32.82,Latte,15:15:09.221,2024,7,Saturday,15,Afternoon,Medium
2024-07-21,card,ANON-0000-0000-0367,32.82,Cocoa,10:30:55.818,2024,7,Sunday,10,Morning,Medium
2024-07-21,card,ANON-0000-0000-0392,32.82,Cappuccino,11:39:28.776,2024,7,Sunday,11,Morning,Medium
2024-07-21,card,ANON-0000-0000-0393,23.02,Cortado,13:34:30.849,2024,7,Sunday,13,Afternoon,Low
2024-07-21,card,ANON-0000-0000-0394,32.82,Latte,13:42:31.444,2024,7,Sunday,13,Afternoon,Medium
2024-07-22,card,ANON-0000-0000-0375,23.02,Americano,08:13:23.147,2024,7,Monday,8,Morning,Low
2024-07-22,card,ANON-0000-0000-0395,23.02,Americano,08:40:49.554,2024,7,Monday,8,Morning,Low
2024-07-22,card,ANON-0000-0000-0385,27.92,Americano with Milk,10:15:37.266,2024,7,Monday,10,Morning,Low
2024-07-22,card,ANON-0000-0000-0396,32.82,Latte,16:44:37.593,2024,7,Monday,16,Afternoon,Medium
2024-07-23,card,ANON-0000-0000-0197,32.82,Latte,08:12:56.229,2024,7,Tuesday,8,Morning,Medium
2024-07-23,card,ANON-0000-0000-0395,23.02,Americano,08:40:18.981,2024,7,Tuesday,8,Morning,Low
2024-07-23,card,ANON-0000-0000-0397,27.92,Americano with Milk,08:44:53.816,2024,7,Tuesday,8,Morning,Low
2024-07-23,card,ANON-0000-0000-0398,32.82,Cocoa,08:49:25.107,2024,7,Tuesday,8,Morning,Medium
2024-07-23,card,ANON-0000-0000-0399,32.82,Latte,08:51:10.365,2024,7,Tuesday,8,Morning,Medium
2024-07-23,card,ANON-0000-0000-0375,23.02,Americano,09:01:45.707,2024,7,Tuesday,9,Morning,Low
2024-07-23,card,ANON-0000-0000-0400,27.92,Americano with Milk,10:03:36.492,2024,7,Tuesday,10,Morning,Low
2024-07-23,card,ANON-0000-0000-0401,27.92,Americano with Milk,15:20:04.971,2024,7,Tuesday,15,Afternoon,Low
2024-07-23,card,ANON-0000-0000-0401,32.82,Latte,15:21:01.280,2024,7,Tuesday,15,Afternoon,Medium
2024-07-23,card,ANON-0000-0000-0009,32.82,Latte,21:01:40.612,2024,7,Tuesday,21,Evening,Medium
2024-07-23,card,ANON-0000-0000-0012,23.02,Americano,21:23:13.501,2024,7,Tuesday,21,Evening,Low
2024-07-23,card,ANON-0000-0000-0012,23.02,Americano,21:24:22.609,2024,7,Tuesday,21,Evening,Low
2024-07-24,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:16:09.814,2024,7,Wednesday,9,Morning,Low
2024-07-24,card,ANON-0000-0000-0385,27.92,Americano with Milk,09:38:55.007,2024,7,Wednesday,9,Morning,Low
2024-07-24,card,ANON-0000-0000-0402,18.12,Espresso,09:54:37.456,2024,7,Wednesday,9,Morning,Low
2024-07-24,card,ANON-0000-0000-0379,32.82,Cappuccino,11:43:53.121,2024,7,Wednesday,11,Morning,Medium
2024-07-24,card,ANON-0000-0000-0399,32.82,Latte,13:55:13.821,2024,7,Wednesday,13,Afternoon,Medium
2024-07-24,card,ANON-0000-0000-0012,18.12,Espresso,14:45:49.766,2024,7,Wednesday,14,Afternoon,Low
2024-07-24,card,ANON-0000-0000-0009,32.82,Latte,15:18:30.522,2024,7,Wednesday,15,Afternoon,Medium
2024-07-24,card,ANON-0000-0000-0205,32.82,Cappuccino,19:15:05.678,2024,7,Wednesday,19,Evening,Medium
2024-07-24,card,ANON-0000-0000-0205,32.82,Cappuccino,19:16:59.779,2024,7,Wednesday,19,Evening,Medium
2024-07-24,card,ANON-0000-0000-0040,27.92,Americano with Milk,21:17:36.797,2024,7,Wednesday,21,Evening,Low
2024-07-24,card,ANON-0000-0000-0040,23.02,Americano,21:18:41.294,2024,7,Wednesday,21,Evening,Low
2024-07-24,card,ANON-0000-0000-0012,23.02,Americano,21:25:17.493,2024,7,Wednesday,21,Evening,Low
2024-07-25,card,ANON-0000-0000-0012,23.02,Americano,07:54:47.935,2024,7,Thursday,7,Morning,Low
2024-07-25,card,ANON-0000-0000-0399,32.82,Latte,08:49:18.428,2024,7,Thursday,8,Morning,Medium
2024-07-25,card,ANON-0000-0000-0385,27.92,Americano with Milk,10:29:44.629,2024,7,Thursday,10,Morning,Low
2024-07-25,card,ANON-0000-0000-0375,23.02,Americano,11:26:04.701,2024,7,Thursday,11,Morning,Low
2024-07-25,card,ANON-0000-0000-0403,32.82,Cappuccino,15:25:06.512,2024,7,Thursday,15,Afternoon,Medium
2024-07-25,card,ANON-0000-0000-0257,32.82,Cappuccino,19:21:00.764,2024,7,Thursday,19,Evening,Medium
2024-07-25,card,ANON-0000-0000-0404,23.02,Cortado,21:06:01.272,2024,7,Thursday,21,Evening,Low
2024-07-25,card,ANON-0000-0000-0404,18.12,Espresso,21:06:50.002,2024,7,Thursday,21,Evening,Low
2024-07-25,card,ANON-0000-0000-0328,23.02,Cortado,22:38:51.330,2024,7,Thursday,22,Evening,Low
2024-07-25,card,ANON-0000-0000-0405,32.82,Cocoa,22:39:46.790,2024,7,Thursday,22,Evening,Medium
2024-07-26,card,ANON-0000-0000-0406,32.82,Latte,08:33:01.273,2024,7,Friday,8,Morning,Medium
2024-07-26,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:19:37.376,2024,7,Friday,9,Morning,Low
2024-07-26,card,ANON-0000-0000-0059,18.12,Espresso,09:20:34.344,2024,7,Friday,9,Morning,Low
2024-07-26,card,ANON-0000-0000-0407,23.02,Cortado,09:33:11.511,2024,7,Friday,9,Morning,Low
2024-07-26,card,ANON-0000-0000-0407,23.02,Cortado,09:34:16.633,2024,7,Friday,9,Morning,Low
2024-07-26,card,ANON-0000-0000-0408,32.82,Latte,09:59:07.867,2024,7,Friday,9,Morning,Medium
2024-07-26,card,ANON-0000-0000-0408,32.82,Latte,10:00:02.719,2024,7,Friday,10,Morning,Medium
2024-07-26,card,ANON-0000-0000-0385,27.92,Americano with Milk,11:47:13.855,2024,7,Friday,11,Morning,Low
2024-07-26,card,ANON-0000-0000-0379,27.92,Americano with Milk,12:07:01.670,2024,7,Friday,12,Afternoon,Low
2024-07-26,card,ANON-0000-0000-0339,32.82,Cappuccino,12:28:08.044,2024,7,Friday,12,Afternoon,Medium
2024-07-26,card,ANON-0000-0000-0339,32.82,Cappuccino,12:29:17.708,2024,7,Friday,12,Afternoon,Medium
2024-07-26,card,ANON-0000-0000-0409,32.82,Latte,13:09:56.138,2024,7,Friday,13,Afternoon,Medium
2024-07-26,card,ANON-0000-0000-0410,23.02,Americano,17:23:29.347,2024,7,Friday,17,Evening,Low
2024-07-26,card,ANON-0000-0000-0411,32.82,Cappuccino,17:58:29.217,2024,7,Friday,17,Evening,Medium
2024-07-26,card,ANON-0000-0000-0009,32.82,Latte,21:15:09.612,2024,7,Friday,21,Evening,Medium
2024-07-26,card,ANON-0000-0000-0412,27.92,Americano with Milk,22:49:52.318,2024,7,Friday,22,Evening,Low
2024-07-27,card,ANON-0000-0000-0097,32.82,Cappuccino,09:09:16.457,2024,7,Saturday,9,Morning,Medium
2024-07-27,card,ANON-0000-0000-0413,27.92,Americano with Milk,11:55:31.381,2024,7,Saturday,11,Morning,Low
2024-07-27,card,ANON-0000-0000-0059,27.92,Americano with Milk,12:25:10.115,2024,7,Saturday,12,Afternoon,Low
2024-07-27,card,ANON-0000-0000-0040,18.12,Espresso,12:26:13.159,2024,7,Saturday,12,Afternoon,Low
2024-07-27,card,ANON-0000-0000-0059,27.92,Americano with Milk,12:33:23.070,2024,7,Saturday,12,Afternoon,Low
2024-07-27,card,ANON-0000-0000-0225,18.12,Espresso,14:28:41.904,2024,7,Saturday,14,Afternoon,Low
2024-07-27,card,ANON-0000-0000-0077,32.82,Latte,14:51:53.196,2024,7,Saturday,14,Afternoon,Medium
2024-07-27,card,ANON-0000-0000-0414,32.82,Cappuccino,17:02:33.358,2024,7,Saturday,17,Evening,Medium
2024-07-27,card,ANON-0000-0000-0415,32.82,Cappuccino,17:03:39.112,2024,7,Saturday,17,Evening,Medium
2024-07-27,card,ANON-0000-0000-0416,27.92,Americano with Milk,17:09:00.424,2024,7,Saturday,17,Evening,Low
2024-07-27,card,ANON-0000-0000-0416,27.92,Americano with Milk,17:10:08.074,2024,7,Saturday,17,Evening,Low
2024-07-27,card,ANON-0000-0000-0009,32.82,Latte,20:55:20.175,2024,7,Saturday,20,Evening,Medium
2024-07-27,card,ANON-0000-0000-0417,32.82,Cappuccino,22:56:23.915,2024,7,Saturday,22,Evening,Medium
2024-07-28,card,ANON-0000-0000-0012,18.12,Espresso,11:07:25.920,2024,7,Sunday,11,Morning,Low
2024-07-28,card,ANON-0000-0000-0276,27.92,Americano with Milk,14:17:54.205,2024,7,Sunday,14,Afternoon,Low
2024-07-28,card,ANON-0000-0000-0276,32.82,Latte,14:18:52.196,2024,7,Sunday,14,Afternoon,Medium
2024-07-29,card,ANON-0000-0000-0418,32.82,Latte,08:12:06.406,2024,7,Monday,8,Morning,Medium
2024-07-29,card,ANON-0000-0000-0012,23.02,Americano,09:04:47.972,2024,7,Monday,9,Morning,Low
2024-07-29,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:15:46.155,2024,7,Monday,9,Morning,Low
2024-07-29,card,ANON-0000-0000-0003,23.02,Americano,09:19:44.082,2024,7,Monday,9,Morning,Low
2024-07-29,card,ANON-0000-0000-0419,27.92,Americano with Milk,09:51:24.747,2024,7,Monday,9,Morning,Low
2024-07-29,card,ANON-0000-0000-0420,32.82,Cappuccino,09:58:29.639,2024,7,Monday,9,Morning,Medium
2024-07-29,card,ANON-0000-0000-0421,32.82,Hot Chocolate,10:43:43.961,2024,7,Monday,10,Morning,Medium
2024-07-29,card,ANON-0000-0000-0421,32.82,Hot Chocolate,10:44:55.846,2024,7,Monday,10,Morning,Medium
2024-07-29,card,ANON-0000-0000-0422,32.82,Cappuccino,19:06:31.131,2024,7,Monday,19,Evening,Medium
2024-07-29,card,ANON-0000-0000-0099,23.02,Americano,19:30:16.319,2024,7,Monday,19,Evening,Low
2024-07-29,card,ANON-0000-0000-0328,32.82,Cocoa,21:57:34.419,2024,7,Monday,21,Evening,Medium
2024-07-30,card,ANON-0000-0000-0423,27.92,Americano with Milk,07:41:10.945,2024,7,Tuesday,7,Morning,Low
2024-07-30,card,ANON-0000-0000-0424,23.02,Cortado,08:05:07.216,2024,7,Tuesday,8,Morning,Low
2024-07-30,card,ANON-0000-0000-0425,32.82,Cappuccino,08:20:51.115,2024,7,Tuesday,8,Morning,Medium
2024-07-30,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:13:43.217,2024,7,Tuesday,9,Morning,Low
2024-07-30,card,ANON-0000-0000-0141,23.02,Cortado,10:17:11.147,2024,7,Tuesday,10,Morning,Low
2024-07-30,card,ANON-0000-0000-0276,27.92,Americano with Milk,10:19:34.213,2024,7,Tuesday,10,Morning,Low
2024-07-30,card,ANON-0000-0000-0250,32.82,Latte,10:23:20.120,2024,7,Tuesday,10,Morning,Medium
2024-07-30,card,ANON-0000-0000-0426,23.02,Americano,11:12:07.359,2024,7,Tuesday,11,Morning,Low
2024-07-30,card,ANON-0000-0000-0426,18.12,Espresso,11:13:16.218,2024,7,Tuesday,11,Morning,Low
2024-07-30,card,ANON-0000-0000-0427,27.92,Americano with Milk,11:14:41.678,2024,7,Tuesday,11,Morning,Low
2024-07-30,card,ANON-0000-0000-0428,27.92,Americano with Milk,11:16:01.630,2024,7,Tuesday,11,Morning,Low
2024-07-30,card,ANON-0000-0000-0429,27.92,Americano with Milk,11:30:34.737,2024,7,Tuesday,11,Morning,Low
2024-07-30,card,ANON-0000-0000-0430,27.92,Americano with Milk,11:31:40.809,2024,7,Tuesday,11,Morning,Low
2024-07-30,card,ANON-0000-0000-0431,32.82,Latte,12:08:07.508,2024,7,Tuesday,12,Afternoon,Medium
2024-07-30,card,ANON-0000-0000-0432,27.92,Americano with Milk,15:16:09.628,2024,7,Tuesday,15,Afternoon,Low
2024-07-30,card,ANON-0000-0000-0433,23.02,Cortado,16:08:52.876,2024,7,Tuesday,16,Afternoon,Low
2024-07-30,card,ANON-0000-0000-0433,27.92,Americano with Milk,16:09:43.627,2024,7,Tuesday,16,Afternoon,Low
2024-07-30,card,ANON-0000-0000-0434,18.12,Espresso,20:24:19.874,2024,7,Tuesday,20,Evening,Low
2024-07-30,card,ANON-0000-0000-0097,27.92,Americano with Milk,20:53:51.866,2024,7,Tuesday,20,Evening,Low
2024-07-30,card,ANON-0000-0000-0097,27.92,Americano with Milk,20:54:46.316,2024,7,Tuesday,20,Evening,Low
2024-07-30,card,ANON-0000-0000-0347,27.92,Americano with Milk,20:57:02.324,2024,7,Tuesday,20,Evening,Low
2024-07-30,card,ANON-0000-0000-0435,32.82,Latte,21:33:19.198,2024,7,Tuesday,21,Evening,Medium
2024-07-30,card,ANON-0000-0000-0436,23.02,Americano,22:15:21.484,2024,7,Tuesday,22,Evening,Low
2024-07-30,card,ANON-0000-0000-0436,32.82,Cappuccino,22:16:19.260,2024,7,Tuesday,22,Evening,Medium
2024-07-31,card,ANON-0000-0000-0423,27.92,Americano with Milk,07:59:52.098,2024,7,Wednesday,7,Morning,Low
2024-07-31,card,ANON-0000-0000-0437,27.92,Americano with Milk,08:37:41.943,2024,7,Wednesday,8,Morning,Low
2024-07-31,card,ANON-0000-0000-0437,27.92,Americano with Milk,08:38:38.236,2024,7,Wednesday,8,Morning,Low
2024-07-31,card,ANON-0000-0000-0388,23.02,Americano,09:54:45.315,2024,7,Wednesday,9,Morning,Low
2024-07-31,card,ANON-0000-0000-0388,23.02,Americano,09:55:45.142,2024,7,Wednesday,9,Morning,Low
2024-07-31,card,ANON-0000-0000-0276,27.92,Americano with Milk,09:58:15.863,2024,7,Wednesday,9,Morning,Low
2024-07-31,card,ANON-0000-0000-0384,32.82,Cocoa,13:11:42.609,2024,7,Wednesday,13,Afternoon,Medium
2024-07-31,card,ANON-0000-0000-0384,32.82,Latte,13:14:00.286,2024,7,Wednesday,13,Afternoon,Medium
2024-07-31,card,ANON-0000-0000-0438,27.92,Americano with Milk,13:24:49.437,2024,7,Wednesday,13,Afternoon,Low
2024-07-31,card,ANON-0000-0000-0439,23.02,Cortado,17:48:06.787,2024,7,Wednesday,17,Evening,Low
2024-07-31,card,ANON-0000-0000-0440,32.82,Latte,18:04:14.972,2024,7,Wednesday,18,Evening,Medium
2024-07-31,card,ANON-0000-0000-0441,23.02,Cortado,19:22:38.883,2024,7,Wednesday,19,Evening,Low
2024-07-31,card,ANON-0000-0000-0009,32.82,Latte,19:28:45.141,2024,7,Wednesday,19,Evening,Medium
2024-07-31,card,ANON-0000-0000-0442,32.82,Cocoa,20:46:42.418,2024,7,Wednesday,20,Evening,Medium
2024-07-31,card,ANON-0000-0000-0443,23.02,Cortado,20:50:07.411,2024,7,Wednesday,20,Evening,Low
2024-07-31,card,ANON-0000-0000-0443,32.82,Latte,20:51:10.383,2024,7,Wednesday,20,Evening,Medium
2024-07-31,card,ANON-0000-0000-0153,32.82,Cappuccino,20:52:14.802,2024,7,Wednesday,20,Evening,Medium
2024-07-31,card,ANON-0000-0000-0443,23.02,Cortado,20:53:35.077,2024,7,Wednesday,20,Evening,Low
2024-07-31,card,ANON-0000-0000-0040,27.92,Americano with Milk,20:59:25.013,2024,7,Wednesday,20,Evening,Low
2024-07-31,card,ANON-0000-0000-0444,32.82,Latte,21:26:26.000,2024,7,Wednesday,21,Evening,Medium
2024-07-31,card,ANON-0000-0000-0445,32.82,Latte,21:54:11.824,2024,7,Wednesday,21,Evening,Medium
2024-07-31,card,ANON-0000-0000-0446,32.82,Latte,21:55:16.570,2024,7,Wednesday,21,Evening,Medium
2024-08-01,card,ANON-0000-0000-0423,27.92,Americano with Milk,07:31:00.085,2024,8,Thursday,7,Morning,Low
2024-08-01,card,ANON-0000-0000-0276,27.92,Americano with Milk,09:25:20.060,2024,8,Thursday,9,Morning,Low
2024-08-01,card,ANON-0000-0000-0097,27.92,Americano with Milk,11:04:14.067,2024,8,Thursday,11,Morning,Low
2024-08-01,card,ANON-0000-0000-0447,27.92,Americano with Milk,11:22:46.369,2024,8,Thursday,11,Morning,Low
2024-08-01,card,ANON-0000-0000-0448,23.02,Cortado,13:22:46.601,2024,8,Thursday,13,Afternoon,Low
2024-08-01,card,ANON-0000-0000-0448,32.82,Cappuccino,13:23:37.314,2024,8,Thursday,13,Afternoon,Medium
2024-08-01,card,ANON-0000-0000-0449,32.82,Cappuccino,13:49:07.265,2024,8,Thursday,13,Afternoon,Medium
2024-08-01,card,ANON-0000-0000-0423,27.92,Americano with Milk,15:43:43.820,2024,8,Thursday,15,Afternoon,Low
2024-08-01,card,ANON-0000-0000-0450,27.92,Americano with Milk,16:24:00.663,2024,8,Thursday,16,Afternoon,Low
2024-08-01,card,ANON-0000-0000-0450,23.02,Americano,16:26:07.331,2024,8,Thursday,16,Afternoon,Low
2024-08-01,card,ANON-0000-0000-0451,23.02,Americano,17:23:35.238,2024,8,Thursday,17,Evening,Low
2024-08-01,card,ANON-0000-0000-0452,32.82,Cappuccino,20:41:28.118,2024,8,Thursday,20,Evening,Medium
2024-08-02,card,ANON-0000-0000-0453,27.92,Americano with Milk,09:01:54.165,2024,8,Friday,9,Morning,Low
2024-08-02,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:35:02.899,2024,8,Friday,9,Morning,Low
2024-08-02,card,ANON-0000-0000-0141,23.02,Cortado,11:09:19.465,2024,8,Friday,11,Morning,Low
2024-08-02,card,ANON-0000-0000-0454,27.92,Americano with Milk,18:08:35.282,2024,8,Friday,18,Evening,Low
2024-08-02,card,ANON-0000-0000-0009,32.82,Latte,21:23:04.359,2024,8,Friday,21,Evening,Medium
2024-08-03,card,ANON-0000-0000-0097,27.92,Americano with Milk,08:53:46.651,2024,8,Saturday,8,Morning,Low
2024-08-03,card,ANON-0000-0000-0401,27.92,Americano with Milk,09:37:19.213,2024,8,Saturday,9,Morning,Low
2024-08-03,card,ANON-0000-0000-0401,27.92,Americano with Milk,09:38:41.010,2024,8,Saturday,9,Morning,Low
2024-08-03,card,ANON-0000-0000-0304,27.92,Americano with Milk,10:12:25.650,2024,8,Saturday,10,Morning,Low
2024-08-03,card,ANON-0000-0000-0455,23.02,Cortado,11:20:26.571,2024,8,Saturday,11,Morning,Low
2024-08-03,card,ANON-0000-0000-0455,23.02,Cortado,11:21:22.000,2024,8,Saturday,11,Morning,Low
2024-08-03,card,ANON-0000-0000-0040,18.12,Espresso,11:56:36.628,2024,8,Saturday,11,Morning,Low
2024-08-03,card,ANON-0000-0000-0040,27.92,Americano with Milk,11:57:31.273,2024,8,Saturday,11,Morning,Low
2024-08-03,card,ANON-0000-0000-0040,27.92,Americano with Milk,12:03:35.777,2024,8,Saturday,12,Afternoon,Low
2024-08-03,card,ANON-0000-0000-0322,27.92,Americano with Milk,16:53:59.927,2024,8,Saturday,16,Afternoon,Low
2024-08-03,card,ANON-0000-0000-0456,32.82,Cappuccino,18:38:42.026,2024,8,Saturday,18,Evening,Medium
2024-08-03,card,ANON-0000-0000-0457,32.82,Latte,21:30:48.958,2024,8,Saturday,21,Evening,Medium
2024-08-03,card,ANON-0000-0000-0457,32.82,Latte,21:33:06.265,2024,8,Saturday,21,Evening,Medium
2024-08-04,card,ANON-0000-0000-0458,32.82,Cappuccino,08:18:37.314,2024,8,Sunday,8,Morning,Medium
2024-08-04,card,ANON-0000-0000-0040,27.92,Americano with Milk,10:37:51.103,2024,8,Sunday,10,Morning,Low
2024-08-04,card,ANON-0000-0000-0258,32.82,Cappuccino,11:50:54.603,2024,8,Sunday,11,Morning,Medium
2024-08-04,card,ANON-0000-0000-0258,27.92,Americano with Milk,11:52:33.017,2024,8,Sunday,11,Morning,Low
2024-08-04,card,ANON-0000-0000-0268,32.82,Cappuccino,15:33:52.137,2024,8,Sunday,15,Afternoon,Medium
2024-08-04,card,ANON-0000-0000-0268,32.82,Cappuccino,15:35:05.906,2024,8,Sunday,15,Afternoon,Medium
2024-08-05,card,ANON-0000-0000-0459,23.02,Cortado,08:50:05.753,2024,8,Monday,8,Morning,Low
2024-08-05,card,ANON-0000-0000-0097,27.92,Americano with Milk,09:19:19.176,2024,8,Monday,9,Morning,Low
2024-08-05,card,ANON-0000-0000-0375,23.02,Cortado,11:20:47.444,2024,8,Monday,11,Morning,Low
2024-08-05,card,ANON-0000-0000-0460,32.82,Cappuccino,13:45:22.454,2024,8,Monday,13,Afternoon,Medium
2024-08-05,card,ANON-0000-0000-0461,32.82,Latte,16:05:57.738,2024,8,Monday,16,Afternoon,Medium
2024-08-05,card,ANON-0000-0000-0461,32.82,Latte,16:07:18.837,2024,8,Monday,16,Afternoon,Medium
2024-08-05,card,ANON-0000-0000-0462,32.82,Latte,17:44:24.506,2024,8,Monday,17,Evening,Medium
2024-08-05,card,ANON-0000-0000-0462,27.92,Americano with Milk,17:45:32.117,2024,8,Monday,17,Evening,Low
2024-08-05,card,ANON-0000-0000-0019,32.82,Latte,19:20:02.677,2024,8,Monday,19,Evening,Medium
2024-08-05,card,ANON-0000-0000-0009,32.82,Latte,19:34:51.484,2024,8,Monday,19,Evening,Medium
2024-08-05,card,ANON-0000-0000-0463,32.82,Cocoa,20:49:30.945,2024,8,Monday,20,Evening,Medium
2024-08-05,card,ANON-0000-0000-0463,32.82,Cocoa,20:50:21.919,2024,8,Monday,20,Evening,Medium
2024-08-05,card,ANON-0000-0000-0464,27.92,Americano with Milk,22:43:48.193,2024,8,Monday,22,Evening,Low
2024-08-06,card,ANON-0000-0000-0375,23.02,Cortado,10:21:03.320,2024,8,Tuesday,10,Morning,Low
2024-08-06,card,ANON-0000-0000-0465,32.82,Hot Chocolate,10:32:32.335,2024,8,Tuesday,10,Morning,Medium
2024-08-06,card,ANON-0000-0000-0466,32.82,Cappuccino,17:40:49.201,2024,8,Tuesday,17,Evening,Medium
2024-08-06,card,ANON-0000-0000-0466,32.82,Latte,17:42:52.700,2024,8,Tuesday,17,Evening,Medium
2024-08-06,card,ANON-0000-0000-0466,32.82,Cocoa,17:44:05.067,2024,8,Tuesday,17,Evening,Medium
2024-08-06,card,ANON-0000-0000-0019,32.82,Latte,19:04:04.544,2024,8,Tuesday,19,Evening,Medium
2024-08-06,card,ANON-0000-0000-0467,27.92,Americano with Milk,19:05:23.110,2024,8,Tuesday,19,Evening,Low
2024-08-06,card,ANON-0000-0000-0468,32.82,Latte,20:04:27.133,2024,8,Tuesday,20,Evening,Medium
2024-08-07,card,ANON-0000-0000-0453,27.92,Americano with Milk,08:55:48.455,2024,8,Wednesday,8,Morning,Low
2024-08-07,card,ANON-0000-0000-0003,23.02,Americano,12:12:26.800,2024,8,Wednesday,12,Afternoon,Low
2024-08-07,card,ANON-0000-0000-0003,23.02,Americano,12:13:40.664,2024,8,Wednesday,12,Afternoon,Low
2024-08-07,card,ANON-0000-0000-0469,18.12,Espresso,13:11:16.155,2024,8,Wednesday,13,Afternoon,Low
2024-08-07,card,ANON-0000-0000-0470,23.02,Americano,16:19:01.657,2024,8,Wednesday,16,Afternoon,Low
2024-08-07,card,ANON-0000-0000-0009,32.82,Latte,19:36:22.739,2024,8,Wednesday,19,Evening,Medium
2024-08-07,card,ANON-0000-0000-0442,32.82,Cocoa,20:40:09.281,2024,8,Wednesday,20,Evening,Medium
2024-08-07,card,ANON-0000-0000-0328,32.82,Cappuccino,21:18:11.990,2024,8,Wednesday,21,Evening,Medium
2024-08-07,card,ANON-0000-0000-0471,32.82,Latte,22:28:56.686,2024,8,Wednesday,22,Evening,Medium
2024-08-07,card,ANON-0000-0000-0472,32.82,Latte,22:32:15.971,2024,8,Wednesday,22,Evening,Medium
2024-08-08,card,ANON-0000-0000-0141,18.12,Espresso,08:46:36.204,2024,8,Thursday,8,Morning,Low
2024-08-08,card,ANON-0000-0000-0141,23.02,Cortado,08:47:28.686,2024,8,Thursday,8,Morning,Low
2024-08-08,card,ANON-0000-0000-0420,27.92,Americano with Milk,12:27:05.373,2024,8,Thursday,12,Afternoon,Low
2024-08-08,card,ANON-0000-0000-0141,23.02,Cortado,12:43:19.558,2024,8,Thursday,12,Afternoon,Low
2024-08-08,card,ANON-0000-0000-0141,23.02,Cortado,12:44:14.953,2024,8,Thursday,12,Afternoon,Low
